HDB89239783,Ms.,Claire,Holder,Macdonald,rhoncus.Proin@facilisiSedneque.ca,amet@Etiam.net,0500 192392,9DBDD1F7-F707-F25A-C09C-4BE9548248C2,,1987-08-31,,Ap #513-1252 Sed Street,"P.O. Box 606, 7480 Vel Rd.",Guyana,2012-01-24,,MSc,Full time,Computer Science,Enrolled,Government sponsored,International
HDG30030085,Mr.,Pandora,Ellis,Harrington,et.pede@disparturientmontes.net,gravida.sagittis.Duis@semvitaealiquam.edu,055 1677 7975,EBD9CF45-0AE1-AC2B-4236-82DE8FB64775,,1951-01-03,,"P.O. Box 892, 8008 Egestas. Road","Ap #976-1670 Elit, Rd.",Ecuador,2016-07-12,,MPhil,Full time,Computer Science,Applied,Industry funding,International
HEV38793398,,Hilda,Roman,Wolfe,ut.odio.vel@euismodindolor.com,Vestibulum.accumsan.neque@Proin.co.uk,0960 317 5057,A3724124-11AD-91FC-F05B-6AB522F09258,,1983-12-23,,3675 Metus Street,"Ap #259-6651 Augue, St.",Hungary,2013-07-05,,MPhil,Full time,Computer Science,Graduated,UniL Scholarship,Foreign
HGZ79602462,Mr.,Cole,Mclaughlin,Gill,Aenean@malesuada.edu,risus.Donec.egestas@ac.edu,0325 195 5754,710AE408-F9E3-16FE-E6EC-6CEDF06FA0B7,,1989-12-16,Male,475-2238 Vulputate Ave,Ap #577-989 Pede Street,Tajikistan,2015-04-08,,MPhil,Full time,Computer Science,Graduated,Project funded,UK
HIO05434821,,Ingrid,Jones,Browning,amet@sodalesMaurisblandit.ca,dui.semper@auctorvitae.co.uk,(0119) 304 9413,F4DA8191-71E2-8DD6-CF14-A6C733DDF674,,1929-06-16,Male,Ap #457-7187 Curabitur Road,"P.O. Box 192, 8033 Laoreet Rd.",Jersey,2016-06-24,,MSc,Part time,Computer Science,Graduated,Government sponsored,EU
HIY27516890,,Melvin,Hamilton,Mccarty,sed.hendrerit.a@auctor.net,dictum@mollisDuis.co.uk,07624 225574,A42A8379-5E70-B79F-2348-11CB98173B0E,,1970-08-28,Female,"P.O. Box 791, 826 Mi Avenue",106-2828 Neque Rd.,Colombia,2014-09-01,,MSc,Full time,Computer Science,Enrolled,Industry funding,International
HJZ18597105,Mr.,Molly,Bean,Collins,pretium.neque.Morbi@enimnisl.com,nisl@tristiquenequevenenatis.com,(022) 9864 9867,BF8B356D-A6FF-8E24-72CE-34E2834A41BF,,1971-07-10,Female,Ap #454-2516 Nec Street,6566 Mattis St.,Seychelles,2014-04-25,,MSc,Full time,Computer Science,Applied,Self funding,EU
HKO70992480,Ms.,Kasper,Stewart,Larsen,nunc@sed.ca,Aliquam.erat.volutpat@indolor.edu,(022) 1391 7548,7C8CDA9E-F6D4-59B4-3A18-33A4F2DB745D,,1958-09-13,Female,559-5713 Lacus. St.,Ap #354-8827 Erat Avenue,Yemen,2014-07-12,,MPhil,Part time,Computer Science,Withdrawn,Project funded,EU
HLG99949727,Mrs.,Kristen,Mckay,Quinn,Mauris.blandit.enim@justoeu.org,felis.adipiscing@afacilisis.com,0995 899 9892,689110C3-1180-9DF6-F9A2-C26D40DD12B3,,1938-11-23,Male,Ap #324-2649 Duis Avenue,"P.O. Box 620, 9445 Maecenas Street",Myanmar,2015-07-05,,MPhil,Full time,Computer Science,Graduated,Industry funding,UK
HOP63984237,,Diana,Haney,Snyder,sed.orci.lobortis@eu.org,sociis.natoque@rhoncusProinnisl.ca,(0110) 913 6870,F80073C4-AB1D-F1BD-598C-9F7AEA8742F1,,1952-11-21,,"P.O. Box 375, 3153 Egestas Ave",9786 Tempor Rd.,Seychelles,2014-03-05,,MPhil,Full time,Computer Science,Graduated,Industry funding,EU
HOX80904804,,Jamal,Bishop,Dunn,ut.eros@pede.net,dolor.nonummy@nascetur.com,(0191) 465 7960,4764EC41-0246-1D47-C60B-220C5BBBCF98,,1981-09-10,Other,Ap #874-4266 Non Street,1083 Curabitur Road,Kazakhstan,2016-04-24,,MPhil,Full time,Computer Science,Applied,UniL Scholarship,EU
HQM70567525,,James,Beard,Boyle,sodales@interdumCurabitur.ca,Suspendisse@pellentesqueSed.com,0800 1111,D5F7AEF7-AB61-3321-1EB6-D5CF32A2CFB1,,1975-12-02,,"P.O. Box 751, 8280 Eget Street",230-6069 Amet Rd.,Micronesia,2012-02-19,,PhD,Full time,Computer Science,Enrolled,Self funding,UK
HQN98257797,,Tatyana,Merrill,Fry,vulputate.velit@velitAliquam.co.uk,euismod.ac@mollisInteger.edu,(016977) 0136,D27006F5-3721-176D-DC85-1D5E5BFF5755,,1948-01-19,Female,850 Massa. Street,154-6638 Enim Rd.,Romania,2014-08-14,,PhD,Full time,Computer Science,Applied,Government sponsored,UK
HSA09067408,,Fritz,Hutchinson,Alford,non@aduiCras.org,metus.Vivamus.euismod@nec.ca,07624 799232,F36CC50A-0B34-AD5C-C1BE-6D72CBD214E5,,1934-04-19,Other,"P.O. Box 593, 9634 Id, Ave","P.O. Box 310, 7375 Aliquam Avenue",Cape Verde,2012-05-14,,MSc,Part time,Computer Science,Enrolled,Project funded,EU
HSD19512574,Dr.,Jada,Moreno,Barker,imperdiet@eget.net,pharetra.felis.eget@luctus.ca,0500 500029,21A96FF3-D41D-9C89-7E2D-511E3CAAA4CD,,1944-12-06,,"602-5622 Non, Rd.",3557 Morbi Rd.,Nepal,2014-03-14,,PhD,Full time,Computer Science,Graduated,UniL Scholarship,Foreign
HTD13819100,Mrs.,Callie,Ratliff,Hodge,in.felis.Nulla@Vivamusrhoncus.co.uk,Curae@sedsapien.edu,07868 799607,33D17454-BD46-9F7C-6558-9C188C755BA2,,1984-01-03,,556-5053 In Rd.,5477 Ridiculus Street,Bermuda,2014-01-13,,MSc,Full time,Computer Science,Enrolled,Self funding,Foreign
HTS43790695,,Mollie,Daugherty,Garner,risus.a@velitegestaslacinia.co.uk,lobortis.tellus.justo@arcu.net,(0161) 280 0267,76B171D8-3EE4-AC6C-38B5-AA8BA585635C,,1935-07-08,,Ap #158-8816 Et Rd.,"P.O. Box 619, 4513 In St.",Monaco,2014-05-24,,MSc,Full time,Computer Science,Graduated,Project funded,International
HWE31728161,,Victor,Webster,Landry,Lorem.ipsum@sociis.co.uk,primis.in.faucibus@Donec.edu,0800 902 9814,D3B3650F-8BF2-A064-95F2-199DF232BF4C,,1928-08-06,Other,Ap #961-3027 Gravida Ave,"638-2381 Aliquet, Avenue",Luxembourg,2014-03-24,,MSc,Full time,Computer Science,Applied,Government sponsored,EU
HXK63817780,Ms.,Charles,Giles,Parsons,Vestibulum.accumsan@elitpellentesquea.edu,vulputate.mauris.sagittis@Crasvulputate.edu,056 7615 8648,358CF398-9AC1-6B21-F24D-FECAAE8F9E6B,,1938-11-28,,"P.O. Box 337, 3257 Fermentum Street",7807 Sagittis Rd.,Belize,2016-06-19,,PhD,Full time,Computer Science,Applied,Self funding,Foreign
HYG90937136,Ms.,Caryn,Joyner,Valencia,Aliquam.tincidunt@eratvelpede.edu,Sed.nulla@tristiquesenectuset.com,0324 578 1722,00ECAAAB-C25E-B7DE-0372-0070A90F8537,,1924-02-22,,"P.O. Box 262, 1404 Accumsan Ave",Ap #343-1303 Ac Street,Marshall Islands,2014-12-27,,MSc,Full time,Computer Science,Withdrawn,Self funding,EU
HZN25895172,Dr.,Leroy,Curtis,Sims,aliquam@dictumProineget.co.uk,in.felis.Nulla@penatibus.net,0845 46 42,17340F3F-06EE-EED6-BC7E-257C07E3DDB0,,1976-09-30,,735 Ligula. Street,538 Duis St.,Cocos (Keeling) Islands,2015-03-15,,MSc,Full time,Computer Science,Withdrawn,Project funded,Foreign
IAK46409544,,Ralph,Fletcher,Houston,a@massaVestibulumaccumsan.com,pede@Suspendisse.ca,076 1190 0630,1B6F0797-E21C-6BFD-190F-9F0B1ECCAE19,,1975-09-30,Male,"6390 Nunc, Avenue",8097 Vestibulum Ave,Eritrea,2015-03-02,,MPhil,Part time,Computer Science,Enrolled,UniL Scholarship,International
IAN27214033,Ms.,Carl,Baldwin,Oneal,eget.odio@metuseu.co.uk,non.dui.nec@adipiscingelitAliquam.net,07624 920131,E15337FD-5C26-8F39-4620-D6D6593445E9,,1984-06-23,Other,303-4322 Nulla. St.,"P.O. Box 371, 1622 Nisl. Avenue",Curaçao,2013-09-21,,MPhil,Part time,Computer Science,Withdrawn,Project funded,International
IBE08626784,,Brandon,Carroll,Joseph,eu.tempor@a.org,a.arcu@aptenttaciti.net,(01579) 12260,A40F143C-8525-532F-E193-F103C946D913,,1975-11-23,,511-8170 Ut Avenue,Ap #518-1416 Donec Rd.,"Palestine, State of",2015-06-22,,MPhil,Part time,Computer Science,Withdrawn,Government sponsored,EU
IDO57183307,Ms.,Allen,Mcgowan,Sloan,fames.ac@telluseuaugue.ca,sem.elit@imperdietnonvestibulum.co.uk,(0191) 665 5241,542D8A8F-AC59-F487-3E0A-1591A63D531D,,1945-06-28,Male,Ap #864-5288 Pharetra. Av.,"902-9816 A, Ave",United States Minor Outlying Islands,2013-12-13,,MSc,Part time,Computer Science,Applied,Self funding,International
IDS74849756,,Nerea,Hughes,Matthews,nec.mauris.blandit@necimperdiet.com,elit.pretium.et@sitamet.com,0800 583 3889,ABFABE31-E83F-49AA-ADFC-AE7E9C4035BB,,1964-01-30,,Ap #795-7010 Sed Ave,Ap #862-5178 Sit St.,"Virgin Islands, British",2015-05-11,,MSc,Full time,Computer Science,Applied,Government sponsored,Foreign
IFX17486597,,Laura,Watts,Thornton,non@natoquepenatibuset.ca,risus.Donec.egestas@nulla.edu,056 3065 0066,791CB27F-3EDB-4C10-700F-447E97F457B6,,1931-01-20,Female,"P.O. Box 433, 4836 Pharetra. Avenue",Ap #172-5625 Ligula. St.,Reunion,2016-03-07,,MSc,Full time,Computer Science,Applied,Industry funding,UK
IGX39483871,,Alma,Hill,Reid,nunc@scelerisquemollis.com,nibh.enim.gravida@laciniavitae.edu,0337 792 8888,8394C74E-0F5D-71FB-E419-C503248E8EEC,,1923-02-18,Other,"P.O. Box 973, 1745 Est, St.",978-4473 In Rd.,Portugal,2014-09-13,,MPhil,Part time,Computer Science,Enrolled,Self funding,UK
IIP25619800,,Donna,Woodward,Hunter,placerat.augue@vel.co.uk,at.egestas.a@ultrices.ca,0331 478 5242,811CCE82-FF8C-99C1-29D5-5CAAAA74B04C,,1949-10-31,Other,Ap #922-1131 Lectus Road,"P.O. Box 607, 9521 Eu Ave",Bulgaria,2012-04-23,,PhD,Part time,Computer Science,Withdrawn,Industry funding,Foreign
IJK09943495,,Ivory,Wiggins,Walsh,ut@ligula.org,porta@ascelerisquesed.com,070 2323 8284,9C2B498F-BCF1-AA99-5B05-E15EE2F43B84,,1969-05-20,Other,9169 Erat. Av.,"P.O. Box 736, 1393 Quam Ave",India,2016-06-22,,MSc,Full time,Computer Science,Enrolled,Industry funding,UK
IJQ79687920,,Kitra,Walters,Acevedo,Fusce.mi.lorem@blandit.co.uk,Nulla@velitAliquamnisl.net,(012037) 73333,37B6F69F-1795-54E8-31D8-6565D9F366E9,,1947-06-11,Male,"P.O. Box 954, 221 Convallis Avenue","P.O. Box 976, 7036 Fermentum Av.",Central African Republic,2014-05-28,,PhD,Full time,Computer Science,Enrolled,Project funded,UK
IKV28567559,Mr.,Lars,Melton,Allen,ullamcorper@Maecenas.ca,mi@adipiscingligula.edu,076 6925 3044,F4C74A28-E37D-7CE2-373E-BAE6F297994B,,1979-08-15,,"P.O. Box 953, 7728 Rhoncus. St.",Ap #858-5459 Ullamcorper. St.,Bulgaria,2012-06-09,,MPhil,Full time,Computer Science,Withdrawn,Industry funding,Foreign
ILG47571022,,Colorado,Estrada,Schultz,enim@vestibulumneceuismod.edu,Duis@Loremipsumdolor.net,0800 182004,FC2A098B-D9E2-7770-7F10-7B4952FE8F5A,,1969-06-22,Female,Ap #849-8627 Enim. Ave,7045 Nunc. Avenue,Cocos (Keeling) Islands,2015-09-08,,MSc,Part time,Computer Science,Graduated,Self funding,Foreign
ILU29892964,,Karina,Rivas,Gamble,risus.Morbi@cursusnon.org,amet@Sednuncest.co.uk,0800 1111,FAA9434E-94CF-74EB-BBE2-0DFF0989F099,,1982-01-04,Female,Ap #148-6637 Maecenas Rd.,Ap #526-3331 Nulla Rd.,Argentina,2013-01-15,,MPhil,Full time,Computer Science,Graduated,Industry funding,Foreign
IRI40600847,,Brady,Cooke,Buchanan,congue.turpis@variuset.co.uk,luctus.ut.pellentesque@aultriciesadipiscing.edu,(027) 9900 5943,2C54857F-E54D-3601-636D-6CEBD5F5DFF5,,1928-07-30,,735-7278 Curae; Av.,"P.O. Box 856, 5685 Aliquet, Ave",Norway,2016-07-19,,MSc,Full time,Computer Science,Graduated,Project funded,Foreign
IRL27704079,,Hayes,Skinner,Walsh,risus.Quisque.libero@maurisaliquam.com,porttitor.tellus.non@quamvelsapien.net,(0111) 869 2433,B27EA679-DE6A-7A33-BF14-BC3F700F081F,,1948-11-13,,"P.O. Box 745, 8630 Elementum Rd.",Ap #469-9199 Malesuada. Rd.,Equatorial Guinea,2013-11-14,,PhD,Part time,Computer Science,Withdrawn,Self funding,International
ISD82841199,,Wesley,Barker,Roach,montes.nascetur@atsem.co.uk,nisi.Cum@nisiAenean.net,055 7029 1315,50EC89A4-A74A-3613-EAF2-1CD007F3908E,,1940-12-30,,Ap #524-3846 Fusce Rd.,682-5666 Lectus St.,Saint Martin,2013-04-24,,MPhil,Full time,Computer Science,Withdrawn,Self funding,Foreign
ISI58076430,,Imani,Downs,Dunn,auctor.nunc@nibhDonecest.com,eu.eleifend.nec@natoquepenatibuset.net,(014331) 78925,2ADDBC3A-C493-5857-F9DF-5C632551ADAE,,1927-07-24,,2922 Risus Ave,Ap #410-8331 Nulla St.,United States,2014-05-18,,MPhil,Part time,Computer Science,Applied,Industry funding,UK
IVA48190791,,Quinn,York,Hall,tempus.scelerisque.lorem@necmollisvitae.co.uk,massa.Quisque@laciniamattis.edu,(0118) 738 9794,16C8F8EF-3BAC-2131-8181-9F705FA60A25,,1943-01-11,,328-6601 Vivamus Ave,"P.O. Box 321, 3806 Malesuada St.",Ireland,2014-09-21,,PhD,Full time,Computer Science,Enrolled,Industry funding,Foreign
IVT99408246,,Wynter,Hyde,Mcmahon,Aliquam.fringilla.cursus@turpis.com,mauris@orciinconsequat.com,(0117) 869 7485,382B6930-476F-FA4D-3233-93330F69B505,,1946-05-14,,"P.O. Box 151, 9571 Ornare Rd.",Ap #922-1017 Ornare Ave,New Zealand,2012-01-18,,MPhil,Part time,Computer Science,Applied,Industry funding,UK
IWD39926923,Dr.,Melvin,Bradford,Ayala,pellentesque.Sed@penatibus.edu,ante@dolor.co.uk,0500 368314,9054BDCC-2168-E086-3CEA-0185B994F7EF,,1947-10-06,Female,1309 Pellentesque St.,120-8537 Duis Av.,Montserrat,2015-10-21,,MPhil,Part time,Computer Science,Enrolled,Government sponsored,UK
IWY59866564,,Oprah,Chang,Mckinney,at.sem.molestie@Praesenteu.net,mollis.nec.cursus@semegestas.com,070 8666 9619,C9F35705-CDA4-827A-6F16-24CE1A1DF699,,1946-12-28,,"P.O. Box 944, 2653 Amet, St.","P.O. Box 184, 2717 Dolor Av.",Sierra Leone,2013-04-12,,PhD,Full time,Computer Science,Withdrawn,Government sponsored,Foreign
IZC19750320,Dr.,Ferris,Mejia,Bennett,Duis.dignissim@liberoMorbi.net,mus.Proin.vel@porttitor.org,(0115) 077 8182,41BF1FAA-A3D1-4B6F-C28C-BB85C051D6A0,,1918-05-20,,"Ap #922-7294 Vitae, Ave",297-2025 Magna St.,Belize,2012-12-04,,MSc,Full time,Computer Science,Applied,Government sponsored,EU
JCJ40858483,,Alfonso,Schneider,Kennedy,eleifend.vitae.erat@dapibusquam.net,ornare.placerat.orci@montesnascetur.com,055 1054 9039,603BDA10-4805-AB53-C698-3548E091A5BC,,1928-02-28,,Ap #615-8463 Bibendum Av.,"P.O. Box 383, 139 Mauris Road",Saint Martin,2012-01-06,,MPhil,Full time,Computer Science,Enrolled,UniL Scholarship,International
JDL45878564,,Kitra,Harris,Moran,non.massa@mollisnoncursus.ca,lobortis.risus@Suspendisse.org,0904 584 9477,5490795E-B7F1-2402-EF56-E9DB81AA4763,,1929-06-27,,906-3277 Convallis Avenue,"P.O. Box 656, 7739 Orci Ave",Mexico,2016-08-05,,MSc,Part time,Computer Science,Withdrawn,Project funded,International
JEI70943786,,Vera,Hogan,Rich,leo.in@Quisque.org,a.enim@ornarefacilisis.net,070 8076 7877,93C0BD2E-6737-A828-6847-CEEAB99C7E00,,1989-03-04,Female,"Ap #924-9827 Ac, Street","846-8714 Ut, Street",South Sudan,2015-01-13,,PhD,Part time,Computer Science,Enrolled,Industry funding,EU
JGK37000160,,Macon,England,Ruiz,mollis.Integer@libero.org,ac.urna@sodalesat.ca,0822 422 6420,B39DDBE4-4109-447F-D10A-08162973B0AE,,1932-08-11,Female,Ap #352-956 Porttitor St.,"Ap #647-3128 Amet, Rd.",Uzbekistan,2013-03-05,,MSc,Full time,Computer Science,Applied,Industry funding,EU
JJH41682206,,Dolan,Merritt,Salas,lobortis.nisi@Aliquam.com,tellus.Phasellus@sed.org,07849 160139,32D7C33B-70F0-4B4E-690A-0150BF12B155,,1938-01-20,,"P.O. Box 668, 895 In Av.",5392 Arcu. Av.,Maldives,2013-08-04,,PhD,Part time,Computer Science,Graduated,Government sponsored,International
JKN49400651,Ms.,Iris,Hart,Knapp,nunc.risus.varius@facilisisfacilisis.co.uk,non.egestas.a@leoin.net,076 9711 4322,E1C46C5B-7235-38DB-CD53-1CCF7691A025,,1983-07-19,,"250-6113 Non, Av.",4038 Nonummy Street,Trinidad and Tobago,2015-04-27,,MPhil,Full time,Computer Science,Enrolled,Industry funding,International
JKR19345017,,Kylee,Bishop,Pittman,lacinia.orci@laoreetliberoet.net,magna.a.neque@sitamet.net,0500 623669,B2A20061-F384-9675-F794-90681D28B2AE,,1987-10-08,,300-8066 Elit. St.,Ap #468-7969 Magna Rd.,Ecuador,2013-06-13,,MSc,Full time,Computer Science,Enrolled,Project funded,UK
JPY41216345,,Halla,Gardner,Hansen,orci.luctus@magnatellus.co.uk,ullamcorper.Duis.at@liberonecligula.net,07624 518834,3026B048-FF64-308E-8534-4891E4FA607B,,1918-10-06,,"Ap #803-7584 Sed, Ave","P.O. Box 508, 1281 Nec, Avenue","Palestine, State of",2013-02-13,,MSc,Full time,Computer Science,Graduated,Self funding,Foreign
JQU95424194,,Grant,Brown,Douglas,Vestibulum.ut@ataugue.co.uk,Proin.sed@cubiliaCurae.org,(0117) 094 6011,ADD5F078-6B93-608C-62B6-44C5825A208F,,1973-03-09,Female,6813 Id Ave,701-8631 Aliquam St.,Angola,2013-04-05,,MPhil,Part time,Computer Science,Applied,Industry funding,International
JRR76537516,Ms.,Hedwig,Manning,Ryan,sed@atrisusNunc.ca,Sed.molestie.Sed@etmagna.co.uk,0800 615 2198,E427AD5A-833C-CF0B-A8F3-47CDB88AA423,,1936-03-08,Female,1226 Sodales Road,"Ap #989-5124 Montes, Rd.",Dominican Republic,2015-05-15,,PhD,Full time,Computer Science,Enrolled,Project funded,UK
JSG60288714,Mrs.,Ayanna,Joyce,Hogan,porttitor@risusQuisque.ca,malesuada.fames@arcuVivamus.com,(01997) 75274,80EFDF66-115A-94A6-6F2E-0BAEE6A8BA38,,1986-06-02,Other,"P.O. Box 836, 2610 Posuere Street","P.O. Box 594, 5089 Nisl Rd.",Panama,2015-06-05,,PhD,Full time,Computer Science,Withdrawn,Industry funding,UK
JVS26727700,Mr.,Cadman,Blevins,Frost,dapibus@magnaSedeu.co.uk,facilisis.non@dolor.org,056 6626 4216,6C21A2D5-3898-DBCA-4022-47F140E068FF,,1962-06-27,Female,1896 Arcu. Av.,Ap #258-3310 Ac Street,Iraq,2013-08-30,,MSc,Full time,Computer Science,Applied,Government sponsored,International
JVV96703508,,Eugenia,Atkinson,Bird,Duis.sit.amet@auctorvelitAliquam.ca,et@ipsum.ca,(023) 2239 0711,A0032E1B-5086-CAE5-7EBB-269F241363C2,,1957-02-25,Other,Ap #960-3170 Urna St.,"666-243 Orci, St.",Congo (Brazzaville),2014-11-03,,MSc,Full time,Computer Science,Withdrawn,Project funded,UK
JWN23571799,Mr.,Deirdre,Savage,Ruiz,in.consectetuer@aliquetsem.net,fermentum.vel.mauris@ut.ca,0800 021 3106,91B5F29B-C28A-AF00-DF67-E5F9A9F0401D,,1941-06-11,Male,"P.O. Box 296, 889 Elit, St.",Ap #505-1999 Quisque St.,Saint Lucia,2012-02-05,,PhD,Full time,Computer Science,Graduated,Project funded,EU
JXE62287175,,Demetria,Wong,Moreno,quam@sodalesMaurisblandit.org,nibh.Donec@NulladignissimMaecenas.org,0936 434 7442,472CEA42-9329-37D3-AC6B-FE26BA75E6AC,,1961-01-30,,607-6465 Ac Av.,"P.O. Box 297, 6322 Cursus, Street",Turkmenistan,2013-12-29,,MSc,Part time,Computer Science,Withdrawn,Project funded,Foreign
JYC18823720,Dr.,Emily,Weaver,Hendricks,adipiscing.elit@semNulla.com,senectus@elementumategestas.com,(01063) 700764,79E6F398-9E36-82CD-9A3A-F3BC58C94C9A,,1940-10-27,,6497 At Avenue,931-5996 Amet Rd.,Timor-Leste,2016-07-11,,MSc,Part time,Computer Science,Graduated,Project funded,UK
KAJ41633045,,Scarlet,Vincent,Cain,dictum@duiin.org,Sed.auctor.odio@dignissimmagnaa.org,0888 075 2978,A1636822-86EA-16B6-86F4-7FE6660EE848,,1926-10-27,Female,4172 A St.,3840 Morbi Street,Uruguay,2013-02-14,,MSc,Part time,Computer Science,Graduated,Project funded,UK
KDM50991325,Dr.,Reagan,Castaneda,Sharp,commodo.at@cursus.edu,mollis@vehicula.com,(01926) 06553,EB0ECA76-2386-48EE-EF2D-6AFB8E2C5C5E,,1927-08-25,Female,533-4108 Elit Road,9442 Nullam St.,Poland,2013-06-24,,MSc,Part time,Computer Science,Withdrawn,UniL Scholarship,Foreign
KEJ05073726,,Cole,Patrick,Kane,urna.Ut@gravidasitamet.co.uk,Morbi.neque.tellus@sapiengravida.net,076 9378 6186,3CC8148B-41C5-E9B0-4BE2-C789AFE232B4,,1928-03-23,Male,9245 At Av.,178-1195 Lacus. Rd.,Bahamas,2015-11-28,,MPhil,Full time,Computer Science,Graduated,Government sponsored,Foreign
KFB04468497,Mrs.,Gemma,Valencia,Wilson,penatibus@augue.edu,feugiat.non@eumetusIn.ca,0800 627533,C81B2728-8934-FE08-068F-ABBAA44F100C,,1937-05-24,,"P.O. Box 336, 5940 Massa. Ave",Ap #629-9080 Sodales Rd.,United States,2015-12-27,,MPhil,Full time,Computer Science,Withdrawn,Industry funding,UK
KGA44653445,Ms.,Kim,Mclaughlin,Hobbs,pede@pede.org,malesuada@nullaatsem.com,076 8590 7361,D1DEEDD3-52D2-F254-B018-07E7A90D98D3,,1947-03-31,,Ap #135-5091 Risus. Ave,"Ap #798-5657 Nec, Av.",Côte D'Ivoire (Ivory Coast),2015-05-01,,PhD,Full time,Computer Science,Enrolled,Self funding,EU
KHP97995605,,Wallace,Simmons,Pacheco,porttitor@eueuismodac.net,purus.in@In.co.uk,0800 643656,BB94C44E-09C4-BB37-ED44-C50E52CA1571,,1967-08-19,,243 Nam Road,"P.O. Box 309, 6859 A Street",Zimbabwe,2012-04-16,,PhD,Full time,Computer Science,Applied,Project funded,UK
KIH03655572,Mrs.,Susan,Rasmussen,Bullock,natoque.penatibus.et@atvelitPellentesque.net,sodales@ipsumcursus.ca,0800 663 5454,270901C5-4501-A469-1550-E204256070A1,,1986-07-19,Female,Ap #771-9798 Lobortis St.,590-4921 Dolor Av.,Albania,2016-02-29,,PhD,Full time,Computer Science,Withdrawn,Industry funding,EU
KIJ55431728,Ms.,Darryl,Daugherty,Guzman,dui.Fusce@leo.ca,Duis.ac.arcu@Vestibulumanteipsum.net,(021) 3377 0493,4CF62726-0A3A-477E-C675-CC5981428DEF,,1989-03-30,Female,"208-1265 Nec, Rd.","Ap #534-4650 Aliquam, Rd.",Slovakia,2013-01-11,,MPhil,Full time,Computer Science,Withdrawn,Government sponsored,UK
KJD31891648,,Nola,Browning,Randolph,blandit.viverra.Donec@lectusantedictum.net,et.ipsum@velconvallis.org,0800 1111,BDF02292-B56B-F668-F39D-B96E1E8B7EB7,,1979-10-20,,7945 Lorem Av.,"P.O. Box 416, 7124 Lorem. St.",Ukraine,2012-04-01,,PhD,Full time,Computer Science,Applied,Self funding,Foreign
KJV52468764,,Jamalia,Pennington,Adams,Nunc@Sed.org,quis.accumsan@enimconsequat.ca,0800 1111,4A67F21F-9CD8-EA93-D522-38ECD96776A7,,1932-11-23,,"Ap #600-9466 Pede, St.",7397 Venenatis Rd.,Swaziland,2014-09-18,,MSc,Part time,Computer Science,Withdrawn,Self funding,EU
KMS29292056,,Idona,Gamble,Malone,et@Namconsequatdolor.co.uk,ornare.In.faucibus@eget.edu,0976 000 9624,7BFE6845-8614-6BC2-59F8-5824BCD5857D,,1924-03-26,,8224 Tempus Ave,"P.O. Box 214, 6351 Vitae St.",Bahrain,2015-01-13,,MSc,Part time,Computer Science,Withdrawn,Industry funding,UK
KPX18711135,Mrs.,Cyrus,Martin,Lester,ultricies.adipiscing@cursus.edu,non@Aeneansedpede.com,070 4500 0714,227C23D9-FFDC-3BEE-3EDC-0C5A535ACAAF,,1964-04-13,Female,Ap #411-1657 Ultricies St.,474 Justo Ave,Liechtenstein,2016-03-16,,MPhil,Full time,Computer Science,Enrolled,UniL Scholarship,EU
KRT91446534,,Reed,Gibson,Ewing,ligula.consectetuer.rhoncus@Fusce.ca,Etiam.vestibulum@Cumsociisnatoque.org,07014 049458,7D2D274F-0D4B-20F1-C9FE-9635553ADEC4,,1980-07-06,,Ap #526-1559 Consequat St.,Ap #229-9181 Amet Street,Liberia,2014-05-30,,PhD,Full time,Computer Science,Graduated,Self funding,EU
KSB68064127,Dr.,Ezra,Juarez,Parrish,nec.quam@atnisiCum.edu,Pellentesque.ut@Namtempor.co.uk,07624 788799,421A7BD6-F53D-E10D-5E9C-5108C96195B9,,1951-04-11,Female,"P.O. Box 534, 6555 Accumsan St.",Ap #468-4060 Eget Avenue,Antigua and Barbuda,2016-07-24,,MPhil,Full time,Computer Science,Enrolled,Project funded,International
KSV24310872,Mrs.,Sara,Kemp,Goff,enim.condimentum@In.edu,rutrum@lacusMauris.co.uk,(01242) 610271,5A52B0BE-BBB4-2DB0-A4F0-11D8CF5B49AA,,1976-05-01,,"P.O. Box 835, 7517 Facilisis, St.",2461 Magna. Av.,Tonga,2014-08-19,,MSc,Part time,Computer Science,Enrolled,Government sponsored,EU
KTZ07984596,,Yasir,Burgess,Wheeler,vel.pede.blandit@maurisaliquameu.edu,dignissim.tempor@Namconsequat.org,055 4500 0317,5B0486C9-DB8A-3973-44A4-E52B18C1D07A,,1939-10-27,,547-8141 Sed Road,Ap #491-783 Proin Avenue,Nauru,2013-03-23,,MSc,Part time,Computer Science,Graduated,Self funding,EU
KUH69648225,,Gage,Booth,Duffy,amet@dolorNullasemper.org,molestie@viverraDonectempus.com,07599 915386,9EEC0D1E-AA15-6324-8318-AACC0B2CA759,,1961-01-31,Male,5711 Nunc St.,9426 Ante Rd.,Saudi Arabia,2015-03-03,,MSc,Part time,Computer Science,Enrolled,Industry funding,Foreign
KXD60397919,,Aphrodite,Mendez,Cantrell,porttitor@urna.org,eros.non.enim@nectempusmauris.ca,07624 968922,FA98D9F6-7AFC-4285-780A-0A20D8A3E843,,1979-11-13,Other,Ap #360-5784 Consectetuer Av.,8622 Ligula Road,Myanmar,2013-06-12,,MSc,Full time,Computer Science,Enrolled,Government sponsored,UK
